service_id,date,exception_type
8806,20191130,1
11011,20191101,2
6794,20191007,1
6794,20191008,1
6794,20191009,1
6794,20191011,1
11435,20191117,1
11435,20191124,1
11435,20190920,1
11435,20190922,1
11435,20190927,1
11435,20190929,1
11435,20191004,1
11435,20191006,1
11435,20191011,1
11435,20191013,1
4288,20191007,2
4288,20191008,2
4288,20191009,2
41,20191111,1
60,20191108,1
1068,20191110,1
660,20191109,1
10643,20191111,2
3214,20191010,1
11578,20191007,2
11578,20191008,2
11578,20191009,2
11578,20191010,2
11578,20191011,2
50,20191101,1
50,20191111,1
11186,20191111,2
11186,20191010,2
11186,20191101,2
11561,20191010,2
10333,20190930,1
10333,20191001,1
10333,20191002,1
10333,20191003,1
10333,20191004,1
10333,20191007,1
10333,20191008,1
10333,20191009,1
10333,20191010,1
10333,20191011,1
11548,20191014,1
11548,20191015,1
11548,20191016,1
11548,20191017,1
11548,20191018,1
11548,20191021,1
11548,20191022,1
11548,20191023,1
11548,20191024,1
11548,20191025,1
11548,20191028,1
11548,20191029,1
11548,20191030,1
11548,20191031,1
11548,20191104,1
11548,20191105,1
11548,20191106,1
11548,20191107,1
11548,20191111,2
9248,20191110,2
4098,20191101,1
4098,20191111,1
4098,20191109,2
4098,20191110,2
10989,20191109,2
12843,20191109,2
11549,20191101,1
11549,20191111,1
11549,20191019,1
11549,20191020,1
11549,20191026,1
11549,20191027,1
11549,20191102,1
11549,20191103,1
11549,20191116,1
11549,20191117,1
11549,20191123,1
11549,20191124,1
11549,20191130,1
11581,20190902,1
11581,20190903,1
11581,20190904,1
11581,20190905,1
11581,20190906,1
11581,20190909,1
11581,20190910,1
11581,20190911,1
11581,20190912,1
11581,20190913,1
11581,20190916,1
11581,20190917,1
11581,20190918,1
11581,20190919,1
11581,20190920,1
11581,20190923,1
11581,20190924,1
11581,20190925,1
11581,20190926,1
11581,20190927,1
11581,20191109,2
11581,20191110,2
9852,20191109,2
12021,20191111,2
12021,20191109,2
12021,20191110,2
12845,20191111,2
12845,20191101,2
12846,20191111,2
12846,20191101,2
12848,20191111,2
12848,20191101,2
4892,20191101,2
3003,20191111,2
12850,20191014,1
12850,20191015,1
12850,20191016,1
12850,20191017,1
12850,20191018,1
12850,20191111,2
12852,20191030,1
12852,20191101,2
12853,20191018,1
12855,20191016,1
12856,20191016,1
4894,20191014,1
4894,20191021,1
4894,20191028,1
4894,20191104,1
4894,20191118,1
4894,20191125,1
1904,20191112,1
11472,20191112,1
11472,20191111,2
11472,20191101,2
10175,20191111,2
10175,20191101,2
10175,20191007,2
10175,20191008,2
10175,20191009,2
10175,20191010,2
10175,20191011,2
2959,20191111,2
2959,20191031,2
12858,20191030,1
12858,20191101,2
12859,20191111,2
12859,20191101,2
12863,20191111,2
12863,20191101,2
7003,20191109,2
7003,20191110,2
11577,20190902,1
11577,20190903,1
11577,20190904,1
11577,20190905,1
11577,20190906,1
11577,20190909,1
11577,20190910,1
11577,20190911,1
11577,20190912,1
11577,20190913,1
11577,20191109,2
11577,20191110,2
11180,20191101,1
11180,20191109,2
11180,20191110,2
12865,20191014,1
12865,20191015,1
12865,20191016,1
12865,20191017,1
12865,20191018,1
12865,20191111,2
12867,20191109,2
12868,20191111,2
12868,20191101,2
12873,20191030,1
12873,20191101,2
12875,20191030,1
138,20191111,1
3487,20191112,2
3487,20191101,2
3530,20191019,1
3530,20191020,1
3530,20191026,1
3530,20191027,1
3530,20191102,1
3530,20191103,1
3530,20191116,1
3530,20191117,1
3530,20191123,1
3530,20191124,1
3530,20191130,1
5997,20191012,1
5997,20190907,1
5997,20191019,1
74,20190922,1
1442,20190907,1
1442,20190914,1
5008,20190907,1
5008,20190908,1
5008,20190914,1
5008,20190915,1
9655,20190908,1
9655,20190911,1
9655,20190912,1
9655,20190913,1
9655,20190915,1
9655,20191007,1
9655,20191008,1
9655,20191009,1
9655,20191010,1
9655,20191011,1
9655,20191013,1
9655,20191014,1
9655,20191015,1
9655,20191016,1
9655,20191017,1
9655,20191018,1
9655,20191020,1
9655,20190909,2
9655,20190910,2
7086,20191012,1
7086,20190914,1
7086,20190907,1
7086,20191019,1
7086,20190909,2
7086,20190910,2
6974,20191005,2
8922,20190928,1
8923,20191007,1
8923,20191008,1
8923,20191009,1
8923,20191010,1
8923,20191011,1
8923,20191012,1
8923,20191013,1
8923,20191014,1
8923,20191015,1
8923,20191016,1
8923,20191017,1
8923,20191018,1
8923,20191019,1
8923,20191020,1
8923,20190916,1
8923,20190917,1
8923,20190918,1
8923,20190919,1
8923,20190920,1
8923,20190923,1
8923,20190924,1
8923,20190925,1
8923,20190926,1
8923,20190927,1
8923,20190930,1
8923,20191001,1
8923,20191002,1
8923,20191003,1
8923,20191004,1
5860,20190907,1
5860,20190908,1
5860,20190911,1
5860,20190912,1
5860,20190913,1
5860,20190914,1
5860,20190915,1
5860,20191007,1
5860,20191008,1
5860,20191009,1
5860,20191010,1
5860,20191011,1
5860,20191012,1
5860,20191013,1
5860,20191014,1
5860,20191015,1
5860,20191016,1
5860,20191017,1
5860,20191018,1
5860,20191019,1
5860,20191020,1
5860,20190909,2
5860,20190910,2
7069,20190923,2
7069,20190930,2
9473,20190908,1
9473,20190915,1
12876,20191111,2
12876,20191101,2
12878,20191101,1
12878,20191111,1
12879,20191111,2
12879,20191101,2
12881,20191101,1
12881,20191111,1
12883,20191111,2
12883,20191101,2
12884,20191111,2
12884,20191101,2
12885,20191111,2
12885,20191101,2
12887,20191101,1
12887,20191111,1
12888,20191111,2
12888,20191101,2
12890,20191101,1
12890,20191111,1
12891,20191111,2
12891,20191101,2
12893,20191101,1
12893,20191111,1
12894,20191101,1
12894,20191111,1
12895,20191111,2
12895,20191101,2
12897,20191111,2
12897,20191101,2
12899,20191111,2
12899,20191101,2
12900,20191111,2
12900,20191101,2
12901,20191111,2
12901,20191101,2
12902,20191111,2
12902,20191101,2
12904,20191101,1
12904,20191111,1
12905,20191111,2
12905,20191101,2
12906,20191111,2
12906,20191101,2
12907,20191111,2
12907,20191101,2
12908,20191111,2
12908,20191101,2
12909,20191101,1
12909,20191111,1
12910,20191111,2
12910,20191101,2
12911,20191111,2
12911,20191101,2
12913,20191101,1
12913,20191111,1
12914,20191111,2
12914,20191101,2
12916,20191111,2
12916,20191101,2
3068,20191111,2
4681,20191101,2
4681,20191104,2
4681,20191105,2
4681,20191106,2
4681,20191107,2
4681,20191108,2
4681,20191111,2
4681,20191112,2
4681,20191113,2
4681,20191114,2
4681,20191115,2
3595,20191102,2
3595,20191110,2
3665,20190901,1
3665,20190902,1
3665,20190903,1
3665,20190904,1
3665,20190905,1
3665,20190906,1
3665,20190908,1
3665,20191007,1
3665,20191008,1
3665,20191009,1
3665,20191010,1
3665,20191011,1
3665,20191013,1
3665,20190909,1
3665,20190910,1
3665,20190911,1
3665,20190912,1
3665,20190913,1
3665,20191014,1
3665,20191015,1
3665,20191016,1
3665,20191017,1
3665,20191018,1
3665,20191021,1
3665,20191022,1
3665,20191023,1
3665,20191024,1
3665,20191025,1
3665,20191104,1
3665,20191105,1
3665,20191106,1
3665,20191107,1
3665,20191108,1
3665,20191006,1
3665,20191103,1
3665,20190920,1
3665,20190927,1
3665,20191004,1
3665,20191101,2
3875,20191102,2
3875,20191110,2
3875,20190913,2
3875,20190914,2
3875,20190915,2
4749,20191110,2
4749,20191102,2
4749,20191103,2
5473,20191102,2
5473,20191110,2
3664,20191028,1
3664,20191029,1
3664,20191030,1
3664,20191031,1
10354,20191112,2
10354,20191113,2
10354,20191114,2
10354,20191115,2
10354,20191104,2
10354,20191105,2
10354,20191106,2
10354,20191107,2
10354,20191108,2
10354,20191110,2
10354,20191102,2
10354,20191103,2
10354,20190913,2
10354,20190914,2
10354,20190915,2
2952,20191111,2
11085,20191109,1
11085,20191111,1
11085,20191112,1
11085,20191113,1
11085,20191114,1
11085,20191115,1
11085,20191116,1
11085,20191117,1
11085,20191118,1
11085,20191119,1
11085,20191120,1
11085,20191121,1
11085,20191122,1
11085,20191123,1
11085,20191124,1
11085,20191125,1
11085,20191126,1
11085,20191127,1
11085,20191128,1
11085,20191129,1
11085,20191130,1
11085,20190914,2
11085,20190915,2
11085,20191102,2
11085,20191103,2
12359,20191110,2
12359,20191102,2
12359,20191103,2
12359,20190913,2
12359,20190914,2
12359,20190915,2
874,20190913,1
9933,20191111,2
9933,20190913,2
9933,20191101,2
2748,20191110,2
2748,20191102,2
2748,20191103,2
3117,20191111,2
3117,20191102,2
649,20191111,1
649,20191110,2
3844,20191112,2
3844,20191113,2
3844,20191114,2
3844,20191115,2
3844,20191118,2
3844,20191119,2
3844,20191120,2
3844,20191121,2
3844,20191122,2
3844,20191102,2
3844,20191104,2
3844,20191105,2
3844,20191106,2
3844,20191107,2
3844,20191108,2
3844,20191110,2
3844,20191125,2
3844,20191126,2
3844,20191127,2
3844,20191128,2
3844,20191129,2
3242,20191111,2
3800,20191118,1
3800,20191119,1
3800,20191120,1
3800,20191121,1
3800,20191122,1
3800,20191124,1
3800,20191125,1
3800,20191126,1
3800,20191127,1
3800,20191128,1
3800,20191129,1
3800,20191101,2
3800,20191111,2
3800,20190922,2
3800,20191013,2
3800,20191110,2
3799,20190922,1
3799,20191013,1
3799,20191117,1
3799,20190901,1
3243,20191101,2
12917,20191014,2
12917,20191015,2
12917,20191016,2
12917,20191017,2
12917,20191018,2
12917,20191021,2
12917,20191022,2
12917,20191023,2
12917,20191024,2
12917,20191025,2
4988,20190901,1
9773,20190901,1
9773,20190905,1
4875,20191016,1
5082,20190904,1
8237,20190901,1
8237,20190904,1
12920,20191111,2
12920,20191101,2
12920,20191014,2
12920,20191015,2
12920,20191017,2
12920,20191018,2
12920,20191021,2
12920,20191022,2
12920,20191024,2
12920,20191025,2
12921,20191111,2
12921,20191101,2
12922,20191111,2
12922,20191101,2
12923,20191111,2
12923,20191101,2
12924,20191111,2
12924,20191101,2
12925,20191016,2
12925,20191023,2
12926,20191111,2
12926,20191101,2
4109,20190901,1
9199,20190901,1
9199,20190904,1
12928,20191111,2
12928,20191101,2
12929,20191111,2
12929,20191101,2
12933,20191014,2
12933,20191015,2
12933,20191016,2
12933,20191017,2
12933,20191018,2
12933,20191021,2
12933,20191022,2
12933,20191023,2
12933,20191024,2
12933,20191025,2
12940,20191014,2
12940,20191015,2
12940,20191016,2
12940,20191017,2
12940,20191018,2
12940,20191021,2
12940,20191022,2
12940,20191023,2
12940,20191024,2
12940,20191025,2
5557,20190901,1
6205,20190901,1
6205,20190905,1
12942,20191111,2
12942,20191101,2
12943,20191111,2
12943,20191101,2
12943,20191014,2
12943,20191015,2
12943,20191016,2
12943,20191017,2
12943,20191018,2
12943,20191021,2
12943,20191022,2
12943,20191023,2
12943,20191024,2
12943,20191025,2
12944,20191111,2
12944,20191101,2
12945,20191111,2
12945,20191101,2
12946,20191111,2
12946,20191101,2
12946,20191014,2
12946,20191015,2
12946,20191016,2
12946,20191017,2
12946,20191018,2
12946,20191021,2
12946,20191022,2
12946,20191023,2
12946,20191024,2
12946,20191025,2
12947,20191111,2
12947,20191101,2
2819,20191012,1
2819,20191019,1
2819,20191123,1
2819,20190921,1
2819,20191130,1
3129,20190922,1
3129,20191013,1
3129,20191020,1
3129,20191124,1
3129,20190901,1
6137,20190921,1
6137,20191123,1
6137,20191130,1
2749,20190922,1
2749,20191013,1
2749,20191020,1
2749,20191124,1
2749,20190901,1
2734,20191111,2
2734,20191101,2
5717,20190921,1
5717,20190922,1
5717,20191012,1
5717,20191013,1
5717,20191019,1
5717,20191020,1
5717,20191123,1
5717,20191124,1
5717,20190901,1
5717,20191130,1
4805,20191012,1
4805,20191019,1
4805,20191123,1
4805,20190921,1
4805,20191130,1
4423,20190921,2
4423,20190922,2
2977,20190922,2
2822,20190907,1
2822,20190914,1
12949,20191023,2
12949,20191030,2
12950,20191111,2
12950,20191101,2
12951,20191026,2
12951,20191102,2
12952,20191111,2
12952,20191101,2
12953,20191111,2
12953,20191026,2
12953,20191101,2
12953,20191102,2
12954,20191026,2
12954,20191102,2
12955,20191023,2
12955,20191030,2
12956,20191026,2
12956,20191102,2
12957,20191111,2
12957,20191101,2
12958,20191111,2
12958,20191101,2
12959,20191111,2
12959,20191101,2
12960,20191111,2
12960,20191026,2
12960,20191101,2
12960,20191102,2
12961,20191101,1
12961,20191111,1
12962,20191111,2
12962,20191101,2
12964,20191101,1
12964,20191111,1
12967,20191101,1
12967,20191111,1
12968,20191111,2
12968,20191101,2
12970,20191101,1
12970,20191111,1
12971,20191101,1
12971,20191111,1
12972,20191111,2
12972,20191101,2
12976,20191111,2
12976,20191101,2
12977,20191111,2
12977,20191101,2
12978,20191101,1
12978,20191111,1
12979,20191111,2
12979,20191101,2
12980,20191111,2
12980,20191101,2
12981,20191111,2
12981,20191101,2
12982,20191111,2
12982,20191101,2
12983,20191111,2
12983,20191101,2
12984,20191111,2
12984,20191101,2
12985,20191111,2
12985,20191101,2
12986,20191111,2
12986,20191101,2
12987,20191111,2
12987,20191101,2
12988,20191111,2
12988,20191101,2
12989,20191111,2
12989,20191101,2
12990,20191101,2
12992,20191111,2
12992,20191101,2
12994,20191101,1
12994,20191111,1
12994,20190922,2
12994,20190929,2
12995,20191111,2
12995,20191101,2
12996,20191111,2
12996,20191101,2
12997,20191111,2
12997,20191101,2
12998,20191101,1
12998,20191111,1
12998,20190922,2
12998,20190929,2
12999,20191111,2
13000,20191101,1
13000,20191111,1
13000,20190922,2
13000,20190929,2
13001,20191111,2
13001,20191101,2
13003,20191111,2
13003,20191101,2
13005,20191111,2
13005,20191101,2
13006,20191111,2
13006,20191101,2
13007,20191111,2
13007,20191101,2
13008,20191111,2
13008,20191101,2
13009,20191111,2
13009,20191101,2
13010,20191101,1
13010,20191111,1
13010,20190922,2
13010,20190929,2
13011,20191101,2
13012,20191111,2
13012,20191101,2
13013,20191111,2
13013,20191101,2
13014,20191111,2
13014,20191101,2
13015,20191101,1
13015,20191111,1
13015,20190922,2
13015,20190929,2
13016,20191111,2
13017,20191101,1
13017,20191111,1
13017,20190922,2
13017,20190929,2
13018,20191101,1
13018,20191111,1
13018,20190922,2
13018,20190929,2
13021,20191111,2
13021,20191101,2
13022,20191111,2
13022,20191101,2
13023,20191111,2
13023,20191101,2
13025,20190927,1
13025,20190930,1
13025,20191001,1
13025,20191002,1
13025,20191003,1
13025,20191004,1
13025,20191111,2
13025,20191101,2
13028,20191111,2
13028,20191101,2
13029,20191111,2
13029,20191101,2
13030,20191111,2
13030,20191101,2
13031,20191111,2
13031,20191101,2
13032,20191111,2
13032,20191101,2
13033,20191111,2
13033,20191101,2
13034,20191111,2
13034,20191101,2
13035,20191111,2
13035,20191101,2
13036,20191111,2
13036,20191101,2
13037,20191111,2
13037,20191101,2
13039,20191101,1
13039,20191111,1
13040,20191111,2
13040,20191101,2
13041,20191111,2
13041,20191101,2
13042,20191111,2
13042,20191101,2
13043,20191101,1
13043,20191111,1
13044,20191101,1
13044,20191111,1
13047,20191101,1
13047,20191111,1
13048,20191101,1
13048,20191111,1
13049,20191111,2
13049,20191101,2
13050,20191101,1
13050,20191111,1
13051,20191111,2
13051,20191101,2
13052,20191101,1
13052,20191111,1
13052,20190922,2
13052,20190929,2
13054,20191111,2
13054,20191101,2
13056,20191111,2
13058,20191111,2
13058,20191101,2
13059,20191111,2
13059,20191101,2
13060,20191111,2
13060,20191101,2
13061,20191111,2
13061,20191101,2
13063,20191111,2
13063,20191101,2
13067,20191111,2
13067,20191101,2
13068,20191101,1
13068,20191111,1
13068,20190922,2
13068,20190929,2
13069,20191101,1
13069,20191111,1
13069,20190922,2
13069,20190929,2
13071,20191111,2
13071,20191101,2
13072,20191101,1
13072,20191111,1
13072,20190922,2
13072,20190929,2
13073,20191111,2
13074,20191111,2
13074,20191101,2
13075,20191111,2
13075,20191101,2
13076,20191101,2
13077,20191111,2
13077,20191101,2
13080,20191111,2
13080,20191101,2
13081,20191111,2
13081,20191101,2
13082,20191111,2
13082,20191101,2
13083,20191101,1
13083,20191111,1
13083,20190922,2
13083,20190929,2
13084,20191111,2
13084,20191101,2
13086,20191111,2
13086,20191101,2
13087,20191101,1
13087,20191111,1
13087,20190922,2
13087,20190929,2
13088,20191101,1
13088,20191111,1
13088,20190922,2
13088,20190929,2
13089,20191111,2
13089,20191101,2
5618,20191101,1
5618,20191111,1
13092,20191101,1
13092,20191111,1
13093,20191101,1
13093,20191111,1
13094,20191101,1
13094,20191111,1
13095,20191101,1
13095,20191111,1
5761,20191006,1
5761,20190901,1
5265,20191006,1
5265,20190901,1
8985,20191005,1
8985,20191006,1
8985,20190901,1
3212,20191005,1
4312,20191005,1
5145,20191101,1
5145,20191111,1
13096,20191101,1
13096,20191111,1
13097,20191101,1
13097,20191111,1
5486,20191005,1
5183,20191005,1
5183,20191006,1
5183,20190901,1
5144,20191005,1
5144,20191006,1
5144,20190901,1
6003,20191005,1
13098,20191101,1
13098,20191111,1
13099,20191101,1
13099,20191111,1
13100,20191101,1
13100,20191111,1
13101,20191111,2
13101,20191101,2
13103,20191111,2
13103,20191101,2
13104,20191111,2
13104,20191101,2
13105,20191111,2
13105,20191101,2
13107,20191111,1
13107,20191117,1
13107,20191124,1
13109,20191111,2
13109,20191101,2
13112,20191111,2
13112,20191101,2
13113,20191111,2
13113,20191101,2
13114,20191111,2
13114,20191101,2
13115,20191101,2
13116,20191111,2
